,Region,IndustrySector,Sex,Ethnicity,Race,VeteranStatus,SizeOfFirm,NumberOfRespondents,TotalRevenueOfFirmsInCategory,NumberOfEmployeesInCategory,AnnualPayroll
8500,United States,Information,Female,Total,Total,Veteran,Firms with 10 to 19 employees,0,0,0,0
8503,United States,Information,Male,Total,Total,Veteran,All firms,3784,0,56004,3720176
8504,United States,Information,Male,Total,Total,Veteran,Firms with no employees,422,0,0,32324
8505,United States,Information,Male,Total,Total,Veteran,Firms with 1 to 4 employees,1874,0,4016,168344
8506,United States,Information,Male,Total,Total,Veteran,Firms with 5 to 9 employees,590,0,4300,256446
8507,United States,Information,Male,Total,Total,Veteran,Firms with 10 to 19 employees,513,0,6837,399185
8508,United States,Information,Male,Total,Total,Veteran,Firms with 20 to 49 employees,0,0,0,0
8509,United States,Information,Male,Total,Total,Veteran,Firms with 50 to 99 employees,0,0,0,0
8510,United States,Information,Male,Total,Total,Veteran,Firms with 100 to 249 employees,54,0,7252,374044
8511,United States,Information,Male,Total,Total,Veteran,Firms with 250 to 499 employees,13,0,4054,409403
8512,United States,Information,Male,Total,Total,Veteran,Firms with 500 employees or more,20,0,18019,1214456
8513,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,All firms,1507,0,11629,610981
8514,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with no employees,183,0,0,18744
8515,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with 1 to 4 employees,790,0,1665,70274
8516,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with 5 to 9 employees,231,0,1490,65438
8517,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with 10 to 19 employees,125,0,1450,79472
8518,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with 20 to 49 employees,0,0,0,0
8519,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with 50 to 99 employees,3,0,230,19624
8520,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with 100 to 249 employees,7,0,1351,63926
8521,United States,Information,Total,Total,Nonminority,Equally veteran/nonveteran,Firms with 250 to 499 employees,2,0,930,35850
8523,United States,Finance and insurance,Male,Equally Hispanic/non-Hispanic,Total,Total,All firms,0,0,0,0
8524,United States,Finance and insurance,Male,Equally Hispanic/non-Hispanic,Total,Total,Firms with no employees,28,0,0,1357
8525,United States,Finance and insurance,Male,Equally Hispanic/non-Hispanic,Total,Total,Firms with 1 to 4 employees,0,0,0,0
8526,United States,Finance and insurance,Male,Equally Hispanic/non-Hispanic,Total,Total,Firms with 5 to 9 employees,0,0,0,0
8529,United States,Finance and insurance,Equally male/female,Equally Hispanic/non-Hispanic,Total,Total,All firms,1109,0,3356,175628
8530,United States,Finance and insurance,Equally male/female,Equally Hispanic/non-Hispanic,Total,Total,Firms with no employees,51,0,0,1584
8531,United States,Finance and insurance,Equally male/female,Equally Hispanic/non-Hispanic,Total,Total,Firms with 1 to 4 employees,809,0,1772,80541
8532,United States,Finance and insurance,Equally male/female,Equally Hispanic/non-Hispanic,Total,Total,Firms with 5 to 9 employees,0,0,0,0
8535,United States,Information,Female,Total,Asian,Total,All firms,1154,0,8302,568632
8536,United States,Information,Female,Total,Asian,Total,Firms with no employees,280,0,0,31826
8537,United States,Information,Female,Total,Asian,Total,Firms with 1 to 4 employees,537,0,1061,40519
8538,United States,Information,Female,Total,Asian,Total,Firms with 5 to 9 employees,0,0,0,0
8539,United States,Information,Female,Total,Asian,Total,Firms with 10 to 19 employees,66,0,813,44329
8540,United States,Information,Female,Total,Asian,Total,Firms with 20 to 49 employees,0,0,0,0
8541,United States,Information,Female,Total,Asian,Total,Firms with 50 to 99 employees,0,0,0,0
8542,United States,Information,Female,Total,Asian,Total,Firms with 100 to 249 employees,9,0,1160,83952
8545,United States,Information,Equally male/female,Total,Total,Veteran,All firms,25,0,74,6498
8550,United States,Information,Total,Hispanic,Total,Veteran,All firms,37,0,1033,77644
8552,United States,Information,Total,Hispanic,Total,Veteran,Firms with 1 to 4 employees,0,0,0,0
8553,United States,Information,Total,Hispanic,Total,Veteran,Firms with 5 to 9 employees,0,0,0,0
8554,United States,Information,Total,Total,Total,Nonveteran,All firms,67822,0,1014678,89870880
8555,United States,Information,Total,Total,Total,Nonveteran,Firms with no employees,12485,0,0,1538468
8556,United States,Information,Total,Total,Total,Nonveteran,Firms with 1 to 4 employees,32710,0,61538,3854613
8557,United States,Information,Total,Total,Total,Nonveteran,Firms with 5 to 9 employees,9088,0,59733,3416856
8558,United States,Information,Total,Total,Total,Nonveteran,Firms with 10 to 19 employees,6078,0,81479,5294372
8559,United States,Information,Total,Total,Total,Nonveteran,Firms with 20 to 49 employees,4026,0,119302,7946490
8560,United States,Information,Total,Total,Total,Nonveteran,Firms with 50 to 99 employees,1603,0,108420,9195759
8561,United States,Information,Total,Total,Total,Nonveteran,Firms with 100 to 249 employees,1229,0,159391,12821227
8562,United States,Information,Total,Total,Total,Nonveteran,Firms with 250 to 499 employees,0,0,0,0
8563,United States,Information,Total,Total,Total,Nonveteran,Firms with 500 employees or more,284,0,343637,37328242
8564,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,All firms,211670,0,1619369,141940080
8565,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with no employees,23578,0,0,1833751
8566,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 1 to 4 employees,135334,0,271286,13806891
8567,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 5 to 9 employees,29788,0,188215,11472539
8568,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 10 to 19 employees,12410,0,161575,11577680
8569,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 20 to 49 employees,6419,0,183624,16176525
8570,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 50 to 99 employees,1995,0,134599,15718725
8571,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 100 to 249 employees,1378,0,193421,17658959
8572,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 250 to 499 employees,0,0,0,0
8573,United States,Finance and insurance,Total,Non-Hispanic,Total,Total,Firms with 500 employees or more,346,0,375542,43637936
8574,United States,Information,Male,Total,Asian,Total,All firms,4409,0,48544,3701600
8575,United States,Information,Male,Total,Asian,Total,Firms with no employees,835,0,0,156984
8576,United States,Information,Male,Total,Asian,Total,Firms with 1 to 4 employees,2116,0,4098,215909
8577,United States,Information,Male,Total,Asian,Total,Firms with 5 to 9 employees,572,0,3728,201139
8578,United States,Information,Male,Total,Asian,Total,Firms with 10 to 19 employees,381,0,5247,524393
8579,United States,Information,Male,Total,Asian,Total,Firms with 20 to 49 employees,220,0,6553,446522
8580,United States,Information,Male,Total,Asian,Total,Firms with 50 to 99 employees,0,0,0,0
8581,United States,Information,Male,Total,Asian,Total,Firms with 100 to 249 employees,56,0,5053,339533
8582,United States,Information,Male,Total,Asian,Total,Firms with 250 to 499 employees,11,0,3533,397306
8583,United States,Information,Male,Total,Asian,Total,Firms with 500 employees or more,12,0,6720,338645
8584,United States,Information,Equally male/female,Total,Asian,Total,All firms,485,0,2649,178192
8585,United States,Information,Equally male/female,Total,Asian,Total,Firms with no employees,0,0,0,0
8586,United States,Information,Equally male/female,Total,Asian,Total,Firms with 1 to 4 employees,304,0,582,25476
8587,United States,Information,Equally male/female,Total,Asian,Total,Firms with 5 to 9 employees,0,0,0,0
8588,United States,Information,Equally male/female,Total,Asian,Total,Firms with 10 to 19 employees,0,0,0,0
8589,United States,Information,Equally male/female,Total,Asian,Total,Firms with 20 to 49 employees,3,0,125,9914
8590,United States,Information,Equally male/female,Total,Asian,Total,Firms with 50 to 99 employees,2,0,213,12939
8591,United States,Information,Equally male/female,Total,Asian,Total,Firms with 100 to 249 employees,2,0,292,10349
8594,United States,Information,Total,Hispanic,Total,Veteran,Firms with 20 to 49 employees,3,0,130,11129
8595,United States,Information,Total,Hispanic,Total,Veteran,Firms with 50 to 99 employees,4,0,151,12756
8596,United States,Information,Total,Hispanic,Total,Veteran,Firms with 100 to 249 employees,5,0,620,41353
8597,United States,Information,Female,Hispanic,Total,Veteran,All firms,3,0,164,8160
8598,United States,Information,Male,Hispanic,Total,Veteran,All firms,35,0,869,69483
8603,United States,Information,Total,Non-Hispanic,Total,Veteran,All firms,3827,0,55453,3665358
8604,United States,Information,Total,Non-Hispanic,Total,Veteran,Firms with no employees,422,0,0,32344
8605,United States,Information,Total,Non-Hispanic,Total,Veteran,Firms with 1 to 4 employees,1915,0,4090,170711
8606,United States,Information,Total,Non-Hispanic,Total,Veteran,Firms with 5 to 9 employees,593,0,4324,259391
8607,United States,Information,Total,Non-Hispanic,Total,Veteran,Firms with 10 to 19 employees,520,0,6874,393638
8608,United States,Information,Total,Non-Hispanic,Total,Veteran,Firms with 20 to 49 employees,0,0,0,0
8609,United States,Information,Total,Non-Hispanic,Total,Veteran,Firms with 50 to 99 employees,0,0,0,0
8610,United States,Information,Female,Total,Total,Nonveteran,All firms,10912,0,107431,7299086
8611,United States,Information,Female,Total,Total,Nonveteran,Firms with no employees,2281,0,0,201100
8612,United States,Information,Female,Total,Total,Nonveteran,Firms with 1 to 4 employees,5460,0,10139,488539
8613,United States,Information,Female,Total,Total,Nonveteran,Firms with 5 to 9 employees,1467,0,9654,485698
8614,United States,Information,Female,Total,Total,Nonveteran,Firms with 10 to 19 employees,809,0,10608,514055
8615,United States,Information,Female,Total,Total,Nonveteran,Firms with 20 to 49 employees,514,0,15548,987884
8616,United States,Information,Female,Total,Total,Nonveteran,Firms with 50 to 99 employees,182,0,12509,864502
8617,United States,Information,Female,Total,Total,Nonveteran,Firms with 100 to 249 employees,140,0,16719,1045611
8618,United States,Information,Female,Total,Total,Nonveteran,Firms with 250 to 499 employees,29,0,7141,466328
8619,United States,Information,Female,Total,Total,Nonveteran,Firms with 500 employees or more,26,0,25112,2245368
8620,United States,Information,Male,Total,Total,Nonveteran,All firms,48198,0,842649,78427356
8621,United States,Information,Male,Total,Total,Nonveteran,Firms with no employees,8607,0,0,1178298
8622,United States,Information,Male,Total,Total,Nonveteran,Firms with 1 to 4 employees,22420,0,41988,2791202
8623,United States,Information,Male,Total,Total,Nonveteran,Firms with 5 to 9 employees,6602,0,43304,2639237
8624,United States,Information,Male,Total,Total,Nonveteran,Firms with 10 to 19 employees,4521,0,60573,4234559
8625,United States,Information,Male,Total,Total,Nonveteran,Firms with 20 to 49 employees,3141,0,94011,6397951
8626,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,All firms,35552,0,160279,10007741
8627,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with no employees,3808,0,0,262674
8628,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 1 to 4 employees,23897,0,48977,2083016
8629,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 5 to 9 employees,5569,0,34761,1783536
8630,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 10 to 19 employees,1589,0,20478,1217852
8631,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 20 to 49 employees,0,0,0,0
8632,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 50 to 99 employees,0,0,0,0
8633,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 100 to 249 employees,0,0,0,0
8634,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 250 to 499 employees,0,0,0,0
8635,United States,Finance and insurance,Female,Non-Hispanic,Total,Total,Firms with 500 employees or more,28,0,25861,2264341
8636,United States,Information,Total,Hispanic,Asian,Total,All firms,41,0,211,7560
8637,United States,Information,Total,Hispanic,Asian,Total,Firms with no employees,4,0,0,388
8638,United States,Information,Total,Hispanic,Asian,Total,Firms with 1 to 4 employees,0,0,0,0
8639,United States,Information,Total,Hispanic,Asian,Total,Firms with 5 to 9 employees,0,0,0,0
8642,United States,Information,Male,Hispanic,Asian,Total,All firms,39,0,199,7340
